review_id,product_id,product_title,star_rating,review_headline,review_body
RK1HUAC762KBA,B00T52ROSK,"My Fun Microwave Children's Kid's Pretend Play Battery Operated Toy Microwave Play Set w/ Spinning Action, Inner LED Lights, Toy Food",1.0,It can't close enough to work.,"All of the other toys that came with it were fine if a bit small, but the microwave itself would not work. In order for it to work, the door has to be completely closed to push in a little black button that allows it to start. The timer and all of the buttons are pretend, and the only working thing in it is the spinning tray and lights that only function when that little button is depressed inward.<br /> When it came out of the box, the door latch was bent so it could not be closed at all, and trying to bend it the correct way ended up nearly cracking the door. I decided to just cut the latch off figuring that it doesn't need to latch so long as the door closes enough for it to push in the black button. Even without the latch that door still would not close enough to work. I even let the kids push on the door as hard as they could to get it to work, and it still would not unless you jammed you finger in it to press the black button. I was fully prepared to just take it as it was since the kids still loved it until I found a microwave at Wal-mart that was half of the price, worked properly, all of the buttons were usable, and it came with a working timer. Needless to say I'm not happy with this product at all."
R1T4CXU32ZGK4A,B004UBTX30,Pak-a-Mammoths Marbles,5.0,Five Stars,Love these marbles
R2SWEHHXPMIZ9K,B00J5ZALA0,Shopkins Season 1 (12-Pack) (Styles Will Vary) (Discontinued by manufacturer),5.0,) I am very satisfied of this item,my daughter loves this toy! the product was described well ;) I am very satisfied of this item.
R3UNP229RMMHJ1,B00SPA3FVS,"Main Motors Set Replacement/Spare Part for Haktoys® HAK907 17"" Diagonal 2.4GHz 4CH RC Quadcopter",5.0,Seems OK,Haven't had to use these spares yet so it's a little hard to rate just yet.
R1TYN28IN6R2KI,B00T6KWSSM,Alien Frontiers: Expansion Pack #6,5.0,Five Stars,Nice little expanse to an already awesome game!
R2LSCIIFZ51GKC,B003FGW824,National Products 12 Chevrolet Camaro Ride-on (Red),3.0,Battery doesn't last,Battery died right away and will not hold a charge.
R142WWMP1Y11VM,B00IAEK15M,Neverborn: Sorrows (3),5.0,Five Stars,BEST MINIATURES EVER!  GET SOME!
R3SAL5MWNY5URJ,B00CFYF4OQ,Recent Toys and Games Eiffel's Tower Bolt,1.0,One Star,Got stuck/jammed on first try and now does not work.
R2VYMC5YKARU6W,B00J2NPEHK,Fisher-Price Little People City Skyway,5.0,Five Stars,My one year old loves it.
R1OMWWJ4ZB75M7,B00M1YCU0Q,"Big Hero 6 10"" Baymax Plush Figure with Sound Effects",5.0,Love him!,He is so soft and the phrases are perfect. I love cuddling up with my little Baymax and going to sleep.
R1F8WSJ4Z9EKQ6,B00SH3MU0U,"UDI U818A WiFi FPV RC Quadcopter Drone with HD Camera RTF - VR Headset Compatible - Headless Mode, Low Voltage Alarm, Gravity Induction - Includes BONUS BATTERY + Power Bank (Quadruples Flying Time) - FAA Registration NOT Required",4.0,My first drone and it's easy to fly as long as there is no wind,"My first drone and it's easy to fly as long as there is no wind.  My 9 year old son has it down pat.  I need to get a heavier, better suited for wind drone.  Any suggestions?"
RLPY920EUNR8M,B00004YSXF,"Crayola Colored Pencils, Assorted Colors, 24 count",5.0,Five Stars,Crayola is still good quality stuff.
R1CGKLSCGODEOF,B00IGXVAXY,Disney Planes: Fire & Rescue Cabbie Transporter Vehicle,5.0,It's CABBIE!!,"My son is all about planes fire and rescue, so you know we had to get cabbie.  He can get all 5 of his smoke jumpers inside, you just have to do it in the right order - Pinecone, Drip, Blackout (turned so his saw goes alongside Drip), Avalanche and  Dynamite as you close the door."
R2IABNGR1NL55N,B00KE5P1EG,Inflatable Jumbo Mustache Decorations - Set of 3 - 36 Inch Moustache Inflates,3.0,"Two out of the three were fine, and a very cute addition to the baby ...","One of them had a hole, and I wasn't able to use all three. Two out of the three were fine, and a very cute addition to the baby shower I threw."
R12LNAXM6O3M47,1633440575,BattleLore Second Edition: Warband of Scorn Army Pack,5.0,Five Stars,"Nice to add more cards, and units to an already awesome game!"
R23HJUTEHZHVX0,B0117VM03A,3 in 1 - Ronald Mcdonald Toys Transfomative Series Total 3 Shape Mini Figure Nanoblock Lego Style Real Hobby Series,5.0,Five Stars,only received one but ordered three
RD4X1DQTLI6FO,B004QGV4TK,"Amscan Party Perfect Swirl Decorations, Blue, 22""",4.0,Four Stars,Exactly what I expected.
R1TBIAEVH4ILM0,B00XZCES6C,Barbie: Anything is Possible Stickers - Birthday Party Supplies & Favors - 75 per Pack,5.0,Five Stars,All the kids loved them
R190WN4SSAM93Q,B001RLJTW6,Fun Express Party Favors - Rubber Neon Monkey Bracelets,1.0,DISAPPOINTED...,"My 9 year old barely had it on her wrist for 5 minutes before she noticed a rip on the side which grew when she took it off. I watched her put it on and take it off, she was not abusive to this material. Not even good quality if it rips this easily."
R1G7DGE8N8PV6,B00J4XLAV2,Hop n' Hop Pogo Hopper,5.0,Five Stars,Great
R3FOQUGY1USDZN,B00GSZ3T7M,WolVol Bump & Go Action Electric Police Car Toy with Lights and Sirens,5.0,Judy,Very cute little police car. Grandson is going to love it for his Birthday! It arrived fast and people at the company are very nice and concerned about you being completely satisfied.<br />  Thank you
R1J22106706A6R,B0081GPLNQ,ALIGN HSD42501 DS425M Digital Servo,5.0,Five Stars,Not bad for a little tiny servo.
R7P6JEUIEVCA3,B00YYB0G0U,DJI USA & CA Phantom 3 Part 15 100W Battery Charger,4.0,Exactly like the one that came with the Phantom 3 Pro,"It charges your P3 batteries just like the one that came with the P3 Professional. I bought a second so I can charge two batteries at a time. It charges them quick, can't really ask for much more."
RDS7JKCMUDG6B,1412783461,"Disney Mini Look and Find Set of 4 books-Cars, Nemo, Incredibles, Pirates",5.0,Five Stars,We used it on our trip and my son loved it. Kept him occupied during our flight.
R2BZQN7A078V36,B00005O6TY,"Intex Ocean Reef Snapset Inflatable Pool, 8' X 18"", for Ages 3+",5.0,What I call a great little disposable pool,"These are what I would call a disposable pool.  I have always, since my son was a youngster, purchased pools similar to this one to be used for one summer, then disposed of when summer was over.  Its a great size pool and an adult or two can even fit in there, I've even taken an adult size floaty into an 8' pool and kids still had room to play around me, lol  If you get a cover and cover it when not in use, it will help retain the heat from the sun, and keep the debris out too.  Get a cheap screened pole cleaner to scoop out any leaves, etc. and I just poured a little bleach in it when it got a little green or cloudy and that usually cleaned it up, or just bend the side over, let the water out and fill it again if need be. It doesn't hold that much water actually.  Usually you can get by with about a months use before you have to replace the water entirely. Like I said it a great disposable pool for the summer months and doesn't require a lot of money and/or maintenance, but provides a lot of refreshing fun!"
R309G6KOWSUT0Y,B00B5H62XG,"MasterPieces Cat-O-Logy Bartholomew Jigsaw Puzzle, 1000-Piece",5.0,Well worth the price!,"Great puzzles... Not too easy, but not exceptionally difficult.  A lot of fun!"
R2PY23BO6UHVET,B00HHND1HW,Good Smile Kill La Kill: Ryuko PVC Figure (Kamui Senketsu Version),5.0,Very high quality product that met all expectations. Description ...,"Very high quality product that met all expectations. Description on site is accurate, and the package came between the expected dates. The figure itself is exceptionally well molded and painted; and comes with a very nice base and extra sword. A warning to anyone considering purchasing: the shipping does take a fairly long time, but this fact was outlined for me before I purchased the product."
R34L4KP5HOEHEM,B007M63U98,Wild Life Artist Barn Owl Plush,5.0,This is a great quality plush,"My daughter is obsessed with owls. This owl is darling and incredibly soft. It clearly states 7&#34;, but I was still surprised as it was smaller than I expected, but that was my issue. This is a great quality plush."
RKTTA6V2RB3RQ,B00MVRQ1W6,MECO(TM)Doll Shoes Sandals Barbie Shoes Fit Barbie Dolls,4.0,a good deal,"not all shoes fit Barbie and they aren't the same as what's in the photo; HOWEVER, it's a lot of variety for very little money"
R3HY6DEGD20666,B00WKNMRN8,Patriotic Bean Bag Toss Game (5 Pcs. Per Set),5.0,Five Stars,Purchased for a carnival birthday party.  May have to attached to a board if I want it more durable.
R2N4FBBG0S6GBT,B012D3PN7G,Huge Rainbow Kite For Kids - One Of The Best Selling Toys For Outdoor Games and Activities - Good Plan For Memorable Summer Fun - This Magic Kit Comes w/ 100% Satisfaction,5.0,Big & Fun,"I was offered this 46 inch Rainbow Kite for a great deal to try and share my honest opinion about it. We have a good about of property so there is enough room to fly the kite. It took off super easy and flew for ever up there. We put a different spool with longer and thicker string to fly higher and it was accepting of the different size. I absolutely love this kite and the kids enjoyed it as well. Maybe the first kite they have ever flown. If you are looking for a great kite, I definitely recommend this 46 inch Rainbow Kite."
R2D0BNO8PKKIHL,B00004WKR7,"Learning Resources Jumbo Magnetic Uppercase Letters, 40-Piece",3.0,... of the alphabet were not included and first words like dad that babies might learn to say could not ...,Some letters of the alphabet were not included and first words like dad that babies might learn to say could not be spelled out.
R2T4HUIPMJGSG9,B008LQXRBE,Green Toys Submarine,5.0,Great Bath Time Toy,"&#34;Green Toys&#34; brand of toys are great.  Bought this one for my youngest grandson, ( now 3).  He loves playing with it.  A great toy for the bathtub during bath time.  His parents and myself are completely satisfied as well, because of the great quality, etc."
R1IFXC96XTWZXO,B001QOGXPK,Educational Insights Blurt!,5.0,I think the board and dice are unnecessary and wouldn't work for my students but maybe they ...,"I use this game with my high school special education students and was pleasantly surprised by their reactions. I never know what they will think of new games/activities I introduce to them and whether or not they will be appropriate for their levels. Because of the two sides with easier vs. harder words, I was able to modify it for whoever was playing. I did away with the board game and instead call out all of the clues and they shout out the answer. Whoever gets the right word gets to keep the card and by the end of the period, whoever has the most cards is the winner. I think the board and dice are unnecessary and wouldn't work for my students but maybe they are better for smaller groups. Great addition to my classroom and fun Friday activities that are educational and fun."
RZUN0K0071C9Z,B007FHNLO8,"Buffalo Games Majestic Castle, Chateau de Chambord - 750pc Jigsaw Puzzle",5.0,Five Stars,looks good
R24XW4UIA8BS5Z,B0145N2G0O,"Funko Pop Vinyl Bobblehead, Star Wars Sandtrooper & Dewback Collectible Set",5.0,Five Stars,Even the Dewback is a bobble head!
R35YMFSX4J3CXH,B00C9HERLK,Glow in the Dark Face Paint (Set of 4 Colors),5.0,Great service. Product wasn't exactly what I anticipated but ...,Great service.  Product wasn't exactly what I anticipated but it was good.
R2D1RO8IV0C5ZX,B003FQ1YJW,Funex,5.0,Five Stars,I was pleased with the product.
R191QZC6L3TA4T,B00FL53H7C,6 SEALED BOOSTER PACKS - Pokemon TCG Trading Card Game Black & White BW Series #11: LEGENDARY TREASURES Booster Packs [Release Date: November 8 2013],5.0,Five Stars,This is awesome pack！great pulls!
R3HFW472PJ2DIT,B00COM5ZNE,LEGO Star Wars 10240 Red Five X-Wing Starfighter Building Set (Discontinued by manufacturer),5.0,Five Stars,good~~
R1UC7DM0DYKTCI,B00NZAWBPO,"Barbie Fashionistas Barbie Doll, Pink Skirt and ""Be Yourself"" Shirt",5.0,Five Stars,Oh my grand daughter loves it
R2Q3MITIQNOVI4,B00P8D2HF0,Yu-Gi-Oh! - Shopina the Melodious Maestra (NECH-EN007) - The New Challengers - 1st Edition - Rare,5.0,Five Stars,great
R2WOPIH2IN8UCG,B00XRK5R6M,US Womens National Soccer Team Poster 2015,5.0,Five Stars,Great poster
R2830Y6BP7H9DP,B00D4NJS9O,Electronic Catch Phrase Game (Amazon Exclusive),5.0,Amazing family game,"Love,  this game. Its my favorite family pass time!"
R2BUSWVOIPK1US,B00PCVMXPW,American Girl Bitty Baby Twins Polka-Dot Day Dress for 15' Dolls (Doll Not Included) by Mattel,5.0,5 stars,"Arrived early, in perfect condition.  Quality is consistent with other American Girl doll products.  Very cute!"
R1OGTU9ZD3N9GJ,B005NK299M,HeMan Masters of the Universe Classics Exclusive Action Figure Hurricane Hordak,5.0,Five Stars,Glad I can add him to my She-Ra collection!
R2G7QBQXQCU5NL,B008FD8ETS,Hungry Hungry Hippos,5.0,but it still give's 100% of the fun that I remember to my children,"How do you rate this game anything but a five!  The game does break down much more efficiently than I remember for storage, but it still give's 100% of the fun that I remember to my children."
RIGWEUPI1ZYII,B001BRMOUA,[Collection] transparent plastic case figure doll case Case 4.75 x 4.75 x 9.5 (inches) (japan import) by Prannoi,1.0,I could have bought this piece of crap at any Hobby Shop and saved myself the time ...,Buyer beware. I thought I was ordering a hard plastic doll case that was 24 inches HIGH ...future buyers know what you are ordering...do conversion. I could have bought this piece of crap at any Hobby Shop and saved myself the time and trouble of ordering. Mybad.<br />[Collection] transparent plastic case figure doll case Case W 12 x D 12 x H 24 (cm) (japan import)
RY8U5WBQEBJ3B,B00N3T3N4A,Play-Doh My Little Pony Cutie Mark Creators,3.0,Three Stars,Hours of fun.
R2XA93QZ1BT7A2,B008N6US5U,Fisher-Price Disney's Mickey's Mouska Dozer,5.0,Five Stars,kids love it
R1XK7R56B05CIN,B00LK0M68S,Monster High Gigi Grant Doll,5.0,Five Stars,Good.
R2H3QCTTA7AT1U,B0060QVT12,"Qualatex 260Q Twisting Balloons, Solid Colors - Pack of 100",5.0,Five Stars,Excellent!
R28DPDG7QXPPEV,B001B1KIO0,"Creative Converting Wild Horses 8 Count Paper Cups, 9-Ounce",5.0,Five Stars,"Very nice, arrived on time."
R2XBMTLXY384KO,B00T68QBSW,"Adora Dual Purpose Baby Carrier Snuggle fits Dolls up to 20""",4.0,Cute toy,"I have a newborn and my two older girls love to be little mommies. My girls love to carry their dolls with them.  This is a very cute toy that allows them to carry their doll. They can wear their doll in the front or the back. We have had several of these, but this is a very nice one. It is thicker than the others. It is very well made, and feels nice and thick. It is very cute with the pink flowers and hearts. It is also adjustable, which is nice. It can be worn by a slightly older child, too. It is soft.<br /><br />There was only one drawback that I saw and which was the reason I took off the star. I felt that the place where you put the doll was a little shallow. Some of the bigger dolls bent down or wouldn't stay because of that. I wish it had a little bit of a deeper opening in which to put the doll. It did get my daughter a little frustrated. Overall, it is a very nice toy, however, and i would recommend it."
RRV7E4Z7I1JQ6,B00KY449EU,Yu-Gi-Oh! - Sylvan Charity (PRIO-EN062) - Primal Origin - Unlimited Edition - Ultra Rare,5.0,Five Stars,Good condition!
RKE1AJRFQ3RJQ,B00TXQ0A84,Hot Wheels RC Terrain Twister,3.0,Monster RC toy with crazy hard direction control,"This RC control monster is HUGE!  A lot bigger than I thought.  It is more than twice as big as my shoe box.<br /><br />This toy came with batteries and rechargeable battery pack.  Initial charging time is about 2 hours.  Battery assembly is a little tricky but not hard.<br /><br />The toy advertised as &#34;no terrain is too tough for this R/C vehicle&#34;  but in fact it is hard to maneuver this vehicle on smooth and flat surface.  It is best to play this on the rough surface/terrain for best traction.  It is hard to control this monster also because the battery packed a lot of power.  Any push on the remote control and the vehicle moved really fast and hard.  I am a little worried about the rechargeable battery compartment.  It is not water proof.  So in a slightly rough water I am afraid the water can get inside and damage the battery pack.  One other problem I noticed too is like other reviewer said, this thing does not go straight line and it doesn't not turn easily if you are playing on flat surface."
